;Periods;Total Consumption;AC;Dish washer;Washing Machine;Dryer;Water heater;TV;Microwave;Kettle;Lighting;Refrigerator
393;10;2,39005758058139;0;0;0;0;0,233;0;0;0;0;0
394;11;2,4719877089882;0;0;0;0;0,993;0;0;0;0;0,14
395;12;2,42052746304673;0;0;0;0;1,026;0;0;0;0;0
396;13;2,42255878854442;0;0;0;0;1,1;0;0;0;0;0
397;14;2,51897903883475;0;0;0;0;1,036;0;0;0;0;0,14
398;15;2,44084071802363;0;0;0;0;1,032;0;0;0;0;0
399;16;2,43176746413395;0;0;0;0;1,037;0;0;0;0;0
400;17;2,41917324604827;0;0;0;0;1,032;0;0;0;0;0,14
401;18;2,4180898724495;0;0;0;0;1,021;0;0;0;0;0,14
402;19;2,47659204678296;0;0;0;0;1,039;0;0;0;0;0
403;20;2,42445469234226;0;0;0;0;1,041;0;0;0;0;0
404;21;2,41050625725813;0;0;0;0;1,02;0;0;0;0;0
405;22;2,42025661964704;0;0;0;0;0,755;0;0;0;0;0,14
406;23;2,45316409270961;0;0;0;0;0;0;0;0;0;0
407;24;2,49636361496047;0;0;0;0;0;0;0;0;0;0
408;25;2,38938047208216;0;0;0;0;0;0;0;0;0;0
409;26;2,43325710283225;0;0;0;0;0;0;0;0;0;0
410;27;2,45113276721192;0;0;0;0;0;0;0;0;0;0
411;28;2,34577468473176;0;0;0;0;0;0;0;0;0;0
412;29;2,43095493393487;0;0;0;0;0;0;0;0;0;0
413;30;2,35241034802421;0;0;0;0;0;0;1,233;0;0;0
414;31;2,32356552595702;0;0;0;0;0;0;0;0;0;0
415;32;2,44652842941715;0;0;0;0;0;0;0;1,8828;0;0
416;33;2,35687926411913;0;0;1,49576;0;0;0;0;0;0;0
417;34;2,38721372488462;0;0;1,2052;0;0;0;0;0;0;0,14
418;35;2,37353613320018;0;0;0,067992;0;0,452;0;0;0;0;0
419;36;2,29526239068921;0;0;0,094112;0;0,128;0;0;0;0;0
420;37;2,40508938926429;0;0;0,125168;0;0,598;0;0;0;0;0,14
421;38;2,31340889846858;0;1,4895625;0,186464;0;0,23;0;0;0;0;0,14
422;39;2,31692986266457;0;0,15358125;0;0,79073125;0,435;0;0;0;0;0
423;40;2,56949133287729;0;0,074575;0;1,313425;0,626;0;0;0;0;0
424;41;3,32839453881406;0;0,07611875;0;1,430775;0,497;0;0;0;0;0
425;42;3,49306732582675;0;0,06690625;0;1,33455625;0,291;0;0;0;0;0,14
426;43;2,64492121969149;0;1,23959999999999;0;0;0,335;0;0;0;0;0
427;44;1,32415338109382;0;0;0;0;0,234;0;0;0;0;0
428;45;0,452714742585052;0;0;0;0;0;0;0;0;0;0,14
429;46;0,257707494806866;0;0;0;0;0;0;0;0;0;0
430;47;0,342075213810901;0;0;0;0;0;0;0;0;0;0
431;48;0,393129194652829;0;0;0;0;0;0;0;0;0;0,14
432;49;0,307542680350181;0;0;0;0;0;0,0308538461538461;0;0;0;0,14
433;50;0,386493531360377;0;0;0;0;0;0,0305172413793103;0;0;0;0
434;51;0,40883811183496;0;0;0;0;0;0;0;0;0;0
435;52;0,336929189216754;0;0;0;0;0;0;0;0;0;0
436;53;0,429015945112009;0;0;0;0;0;0;0;0;0;0,14
437;54;0,278020749783761;0;0;0;0;0;0;0;0;0;0
438;55;0,328262200426613;0;0;0;0;0;0;0;0;0;0
439;56;0,35317979319827;0;0;0;0;0;0;0;0;0;0
440;57;0,274499785587766;0;0;0;0;0;0;0;0;0;0
441;58;0,378368229369619;0;0;0;0;0;0;0;0;0;0
442;59;0,43064100551016;0;0;0;0;0;0;0;0;0;0
443;60;0,449464621788749;0;0;0;0;0;0;0;0;0;0
444;61;0,5768964413438;0;0;0;0;0;0;0;0;0;0
445;62;0,418859317623561;0;0;0;0;0;0;0;0;0;0
446;63;0,479528239154553;0;0;0;0;0;0;0;0;0;0
447;64;0,465986069169956;0;0;0;0;0;0;0;0;0;0
448;65;0,392316664453753;0;0;0;0;0;0;0;0;0,221;0
449;66;0,502143663028828;0;0;0;0;0;0;0;0;0,22;0
450;67;0,918294546655471;0;0;0;0;0;0;0;0;0,22;0
451;68;1,58565268349637;0;0;0;0;0;0;0;0;0,22;0
452;69;2,10499490240564;0;1,4895625;0;0;0;0;0;0;0,22;0,14
453;70;2,1414233396642;0;0,15358125;0;0;0;0;0;0;0,22;0
454;71;2,40942288365936;0;0,074575;0;0;0;0;0;0;0,22;0
455;72;2,44747638131608;0;0,07611875;0;0;0;0;0;1,8828;0,22;0,14
456;73;2,54904265620055;0;0,06690625;0;0;0;0;0;0;0,22;0,14
457;74;2,61851398822153;0;1,23959999999999;0;0;0;0;0;0;0,22;0
458;75;2,30203347568151;0;0;0;0;0;0;0;0;0,22;0
459;76;2,27914720840755;0;0;0;0;0;0,0308538461538461;0;0;0,22;0
460;77;3,12174102484912;0;0;1,49576;0;0;0,0305172413793103;0;0;0,22;0,14
461;78;2,36852553030588;0;0;1,2052;0;0;0;0;0;0,222666666666666;0
462;79;1,3850931460245;0;0;0,067992;0;0;0;0;0;0,141666666666666;0
463;80;1,40797941329847;0;0;0,094112;0;0,233;0;0;0;0;0,14
464;81;1,2477755423807;0;0;0,125168;0;0,993;0;0;0;0;0
465;82;3,60275890270198;0;0;0,186464;0;1,026;0;0;0;0;0
466;83;4,6602669567991;0;0;0;0;1,1;0;0;0;0;0,14
467;84;2,57842916506712;0;0;0;0;1,036;0;0;0;0;0,14
468;85;1,98040693854735;0;0;0;0;1,032;0;0;0;0;0
469;86;2,14751731615727;0;0;0;0;1,037;0;0;0;0;0
470;87;2,08061899643337;0;0;0;0;1,032;0;0;0;0;0
471;88;4,65661057090326;0;0;0;0;1,021;0;0;0;0;0,14
472;89;3,26271501438877;0;0;0;0;1,039;0;1,233;0;0;0
473;90;2,27521997911201;0;0;0;0;1,041;0;0;0;0;0
474;91;2,30731492197551;0;0;0;0;1,02;0;0;0;0;0
475;92;1,8429539132037;0;0;0;0;0,755;0;0;0;0;0
476;93;1,90484163003331;0;0;0;0;0;0;0;0;0;0
477;94;1,71132402095343;0;0;0;0;0;0;0;0;0;0
478;95;1,71159486435312;0;0;0;0;0;0;0;0;0;0
479;96;1,73651245712477;0;0;0;0;0;0;0;0;0;0
480;1;1,7138970332505;0;0;0;0;0;0;0;0;0;0
481;2;1,574548104109;0;0;0;0;0,346;0;0;0;0;0
482;3;1,43587628346674;0;0;0;0;0,207;0;0;0;0;0
483;4;1,3414873586741;0;0;0;0;0,373;0;0;0;0;0,14
484;5;0,872115747007997;0;0;0;0;0,079;0;0;0;0;0
485;6;0,291562919768357;0;0;0;0;0;0;0;0;0;0
486;7;0,288989907471284;0;0;0;0;0;0;0;0;0;0,14
487;8;0,308355210549256;0;0;0;0;0;0;0;0;0;0,14
488;9;0,293187980166508;0;0;0;0;0;0;0;0;0;0
489;10;0,330564369323994;0;0;0;0;0;0;0;0;0;0
490;11;0,366044854683636;0;0;0;0;0;0;0;0;0;0
491;12;0,364419794285485;0;0;0;0;0;0;0;0;0;0,14
492;13;0,36590943298379;0;0;0;0;0;0;0;0;0;0
493;14;0,298740269860193;0;0;0;0;0;0;0;0;0;0
494;15;0,302125812356342;0;0;0;0;0;0;0;0;0;0,14
495;16;0,304292559553877;0;0;0;0;0;0;0;0;0;0
496;17;0,296708944362503;0;0;0;0;0;0;0;0;0;0
497;18;0,339502201513827;0;0;0;0;0;0;0;0;0;0,14
498;19;0,276531111085455;0;0;0;0;0;0;0;0;0;0,14
499;20;0,320543163535393;0;0;0;0;0;0;0;0;0;0
500;21;0,413848714729261;0;0;0;0;0;0;0;0;0;0
501;22;0,327043405127999;0;0;0;0;0;0;0;0;0;0
502;23;0,319324368236779;0;0;0;0;0;0;0;0;0;0,14
503;24;0,30185496895665;0;0;0;0;0;0;0;0;0;0
504;25;0,296979787762195;0;0;0;0;0;0;0;0;0;0
505;26;0,334762442019219;0;0;0;0;0;0;0;0;0;0
506;27;0,270843399691925;0;0;0;0;0;0;0;0;0;0
507;28;0,311063644546176;0;0;0;0;0;0;0;0;0;0
508;29;0,331512321222916;0;0;0;0;0;0;0;0;0;0
509;30;0,307678102050026;0;0;0;0;0;0;0;0;0;0
510;31;0,423328233718478;0;0;0;0;0;0;0;0;0;0
511;32;0,306594728451259;0;0;0;0;0;0;0;0;0;0
512;33;0,261363880702707;0;0;0;0;0;0;0;0;0;0
513;34;0,357513287593341;0;0;0;0;0;0;0;0;0;0
514;35;0,258520025005942;0;0;0;0;0;0;0;0;0;0
515;36;0,322709910732928;0;0;0;0;0;0;0;0;0;0
516;37;0,329616417425072;0;0;0;0;0;0;0;0;0;0
517;38;0,412900762830339;0;0;0;0;0;0;0;0;0;0
518;39;0,714755731786989;0;0;0;0;0,452;0;0;0;0;0
519;40;1,07430034487802;0;0;0;0;0,128;0;0;0;0;0
520;41;1,45632496014348;0;0;0;0;0,598;0;0;0;0;0,14
521;42;1,42531339087875;0;0;0;0;0,23;0;0;0;0;0
522;43;1,51469171277709;0;0;0;0;0,435;0;0;0;0;0
523;44;1,80151487305084;0;0;0;0;0,626;0;0;0;0;0,14
524;45;2,68392266924713;0;0;0;0;0,497;0;0;0;0;0,14
525;46;2,68622483814451;0;0;0;0;0,291;0;0;0;0;0
526;47;2,66916170396392;0;0,902646666666666;0;0;0,335;0;0;0;0;0
527;48;2,49189469886555;0;1,75888;0;0;0,234;0;0;0;0;0
528;49;3,65381288354391;0;0,168653333333333;0;0;0;0;0;0;0;0,14
529;50;5,55161258518523;0;1,93274;0;0;0;0,135027777777777;2,688;0;0;0
530;51;3,75754590562592;0;1,47529333333333;2,073;0;0;0,125533333333333;0;0;0;0
531;52;3,29954971674687;0;0,00784666666666666;1,39855625;0;0;0,111972222222222;0;0;0;0,14
532;53;2,34293082903499;0;0;1,0130375;0;0;0,104211111111111;0;0;0;0
533;54;1,9101230763273;0;0;0,1570625;0;0;0,187658823529411;0;0;0;0
534;55;1,72500161263787;0;0;0,10991875;0;0;0;0;0;0;0,14
535;56;1,7021153453639;0;0;0,44718125;0;0;0;0;0;0;0,14
536;57;1,56141219922394;0;0;0;1,34609333333333;0;0;0;0;0;0
537;58;1,77294089438334;0;0;0;0,436;0;0;0;0;0;0
538;59;1,69791727266868;0;0;0;0,117461538461538;0;0;0;0;0;0
539;60;1,87247584377012;0;0;0;0;0;0;1,149;0;0;0,14
540;61;1,98826139713842;0;0;0;0;0;0;0;1,87220879120879;0;0
541;62;0,857490203424633;0;0;0;0;0;0;0;0;0,22;0
542;63;0,92804490904438;0;0;0;0;0;0;0;0;0,22;0
543;64;0,892970688784276;0;0;0;0;0;0;0;0;0,22;0
544;65;0,891345628386124;0;0;0;0;0;0;0;0;0,22;0
545;66;0,912471413562094;0;0;0;0;0,452;0;0;0;0,22;0
546;67;0,845031407038805;0;0;0;0;0,128;0;0;0;0,22;0
547;68;0,931430451540529;0;0;0;0;0,598;0;0;0;0,22;0
548;69;0,926149005246536;0;0;0;0;0,23;0;0;0;0,22;0
549;70;0,81401983777408;0;0;0;0;0,435;0;0;0;0,221;0,14
550;71;1,0397678114173;0;0;0;0;0,626;0;0;0;0,22;0
551;72;0,872251168707843;0;0;0;0;0,497;0;0;0;0,22;0
552;73;0,854781769427714;0;0;0;0;0,291;0;0;0;0,22;0,14
553;74;0,911388039963326;0;0;0;0;0,335;0;0;0;0,22;0,14
554;75;0,852615022230179;0;0;0;0;0,234;0;0;0;0,221333333333333;0
555;76;0,85694851662525;0;0,0675875;0;0;0;0;0;0;0,22;0
556;77;0,999953831662586;0;0,057125;0;0;0;0;0;0;0,22;0
557;78;1,72473076923818;0;1,4145625;0;0;0;0;0;0;0,132;0,14
558;79;3,10521957746792;0;0,80965625;2,073;0;0;0;0;0;0;0
559;80;1,62113316885602;0;0,00275625;1,39855625;0;0;0;0;0;0;0
560;81;1,25251530187531;0;0;1,0130375;0;0;0;0;0;0;0,14
561;82;0,984515757880146;0;0;0,1570625;0;0;0;0;0;0;0
562;83;0,938472379932519;0;0;0,10991875;0;0;0;0;0;0;0
563;84;0,948629007420966;0;0;0,44718125;0;0;0,0562125;0;0;0;0,14
564;85;0,98302611918184;0;0;0;0;0;0,106125;0;0;0;0,14
565;86;1,00848539875288;0;0;0;0;0;0,09605625;0;0;0;0
566;87;1,00482901285704;0;0;0;0;0;0,09865;0;0;0;0
567;88;1,11722902372919;0;0;0;0;0;0,102325;0;0;0;0
568;89;0,985869974878606;0;0;0;0;0;0,10014375;0;0;0;0,14
569;90;0,44039136789907;0;0;0;0;0;0,0988875;0;0;0;0
570;91;0,350877624300888;0;0;0;0;0;0,093825;0;0;0;0
571;92;0,301584125556958;0;0;0;0;0;0,100125;0;0;0;0
572;93;0,326095453229077;0;0;0;0;0;0,0481625;0;0;0;0
573;94;0,353856901697499;0;0;0;0;0;0;0;0;0;0
574;95;0,270707977992079;0;0;0;0;0;0;0;0;0;0
575;96;1,10206179334644;0;0;0;0;0;0;0;0;0;0
576;1;1,48544062561036;0;0;0;0;0,346;0;0;0;0;0
577;2;1,34338326247195;0;0;0;0;0,207;0;0;0;0;0
578;3;0,570125356351501;0;0;0;0;0,373;0;0;0;0;0
579;4;0,270437134592387;0;0;0;0;0,079;0;0;0;0;0
580;5;0,28005207528145;0;0;0;0;0;0;0;0;0;0
581;6;0,368482445280863;0;0;0;0;0;0;0;0;0;0
582;7;0,250123879615492;0;0;0;0;0;0;0;0;0;0
583;8;0,305646776552337;0;0;0;0;0;0;0;0;0;0
584;9;0,405587991038657;0;0;0;0;0;0;0;0;0;0,14
585;10;0,339366779813982;0;0;0;0;0;0;0;0;0;0
586;11;0,370784614178245;0;0;0;0;0;0;0;0;0;0
587;12;0,31593882574063;0;0;0;0;0;0;0;0;0;0,14
588;13;0,260686772203478;0;0;0;0;0;0;0;0;0;0,14
589;14;0,392993772952983;0;0;0;0;0;0;0;0;0;0
590;15;0,270707977992079;0;0;0;0;0;0;0;0;0;0
591;16;0,288989907471284;0;0;0;0;0;0;0;0;0;0
592;17;0,377555699170543;0;0;0;0;0;0;0;0;0;0,14
593;18;0,271926773290692;0;0;0;0;0;0;0;0;0;0
594;19;0,392045821054061;0;0;0;0;0;0;0;0;0;0
595;20;0,404233774040198;0;0;0;0;0;0;0;0;0;0,14
596;21;0,253509422111642;0;0;0;0;0;0;0;0;0;0
597;22;0,332866538221375;0;0;0;0;0;0;0;0;0;0
598;23;0,316886777639552;0;0;0;0;0;0;0;0;0;0,14
599;24;0,256082434408715;0;0;0;0;0;0;0;0;0;0,14
600;25;0,377826542570235;0;0;0;0;0;0;0;0;0;0
601;26;0,2884482206719;0;0;0;0;0;0;0;0;0;0
602;27;0,289937859370205;0;0;0;0;0;0;0;0;0;0
603;28;0,418182209124332;0;0;0;0;0;0;0;0;0;0,14
604;29;0,345189912907358;0;0;0;0;0;0;0;0;0;0
605;30;0,332324851421992;0;0;0;0;0;0;0;0;0;0
606;31;0,338825093014598;0;0;0;0;0;0;0;0;0;0
607;32;0,254186530610871;0;0;0;0;0;0;0;0;0;0
608;33;0,331241477823224;0;0;0;0;0;0;0;0;0;0
609;34;0,323793284331696;0;0;0;0;0;0;0;0;0;0
610;35;0,253374000411796;0;0;0;0;0;0;0;0;0;0
611;36;0,35114846770058;0;0;0;0;0;0;0;0;0;0,14
612;37;0,298604848160347;0;0;0;0;0;0;0;0;0;0
613;38;0,357648709293187;0;0;0;0;0;0;0;0;0;0
614;39;0,45880871907812;0;0;0;0;0;0;0;0;0;0,14
615;40;0,41086943733265;0;0;0;0;0;0;0;0;0;0,14
616;41;0,427120041314165;0;0;0;0;0;0;0;0;0;0
617;42;0,880782735798139;0;0;0;0;0;0;0;0;0;0
618;43;1,41881314928615;0;0;0;0;0;0;0;0;0;0
619;44;1,50426424188895;0;0;0;0;0;0;0;0;0;0,14
620;45;2,12408936208392;0;0;0;0;0;0;0;0;0;0
621;46;1,13185456731255;0;0;0;0;0;0;0;0;0;0
622;47;0,551843426872296;0;0;0;0;0;0;0;0;0;0,14
623;48;0,532884388893862;0;0;0;0;0;0;0;0;0;0
624;49;0,644065604467397;0;0;0;0;0;0;0;0;0;0
625;50;0,439985102799532;0;0;0;0;0;0;0;0;0;0,14
626;51;0,395566785250056;0;0;0;0;0;0,0330846153846153;0;0;0;0,14
627;52;0,761205374834154;0;0;0;0;0;0,0325923076923076;0;0;0;0
628;53;2,84642870906228;0;0;0;0;0;0,0328692307692307;2,049;0;0;0
629;54;5,26695617210901;0;0,05459375;0;0;0;0,032;0;0;0;0
630;55;3,18511838037703;0;1,64404375;0,993314285714285;0;0;0,0313153846153846;0;0;0;0,14
631;56;2,23797901165437;0;1,26325625;0,0920457142857142;0;0;0;0;0;0;0
632;57;3,53721479997653;0;0,5945125;0,0784914285714285;0;0,273;0;0;0;0;0
633;58;3,08003114129657;0;1,67003125;0,102817142857142;0;0,194;0;0;0;0;0
634;59;1,96320838266692;0;0,00088125;1,13406285714285;0;0,016;0;0;0;0;0
635;60;1,71064691245419;0;0;0,0741714285714285;0,81755625;0,517;0;0;0;0;0
636;61;4,56641971880585;0;0;0;1,08706874999999;0,432;0;0;0;0;0
637;62;4,59824381826965;0;0;0;0,0443312499999999;0,399;0;0;0;0;0
638;63;3,59057094971585;0;0;0;0,035775;0,48;0;0;0;0;0
639;64;2,56407446488345;0;0;0;0;0;0;0;0;0;0
640;65;2,15699683514649;0;0;0;0;0;0;0;0;0;0
641;66;2,4451742124187;0;0;0;0;0;0;0;0;0;0
642;67;2,27792841310893;0;0;0;0;0;0;0;0;0;0
643;68;2,38585950788616;0;0;0;0;0;0;0;0;0;0
644;69;2,26655299032187;0;0;0,993314285714285;0;0;0;0;0;0;0
645;70;2,29675202938752;0;0;0,0920457142857142;0;0;0;0;0;0;0
646;71;2,34739974512991;0;0;0,0784914285714285;0;0;0;0;0;0;0,14
647;72;2,85888750544811;0;0;0,102817142857142;0;0;0;0;0;0;0
648;73;6,10589360265475;0;0;1,13406285714285;0;0;0,174248;0;0;0;0
649;74;5,61255235011591;0;0,05459375;0,0741714285714285;0;0;0,19536;0;0;0;0,14
650;75;4,78295901685954;0;1,64404375;0;0;0;0,186584;0;0;0;0,14
651;76;4,67123611448662;0;1,26325625;0;0;0;0,19012;0;0;0;0
652;77;4,01227412303617;0;0,5945125;0;0;0;0,186296;0;0;0;0
653;78;2,86173136114488;0;1,67003125;0;0;0;0,183088;0;0;0;0
654;79;2,46359156359775;0;0,00088125;0;0;0;0,194527999999999;0;0;0,0503333333333333;0,14
655;80;2,51098915854383;0;0;0;0;0;0,190672;0;0;0,0686666666666666;0
656;81;3,04983210223092;0;0;0;0;0;0,182584;0;0;0,0686666666666666;0
657;82;3,5768933580314;0;0;0;0;0;0,127504;0;0;0,069;0,14
658;83;4,5948582757735;0;0;0;0;0;0;0;0;0,0676666666666666;0
659;84;3,09194825088301;0;0;0;0;0;0;0;0;0,069;0
660;85;4,4154245234776;0;0;0;0;0;0;0;0;0,0686666666666666;0,14
661;86;6,09682034876507;0;0;0;0;0,273;0;0;0;0,0683333333333333;0,14
662;87;5,05691711564792;0;0;0;0;0,194;0;0;0;0,107;0
663;88;3,68116806691279;0;0;0;0;0,016;0;0;2,68512307692307;0,121333333333333;0
664;89;3,02924800385433;0;0;0;0;0,517;0;2,049;0;0,121666666666666;0
665;90;1,9770213960512;0;0;0;0;0,432;0;0;0;0,136333333333333;0,14
666;91;1,70658426145882;0;0;0;0;0,399;0;0;0;0,342;0
667;92;1,93612404269772;0;0;0;0;0,48;0;0;0;0,342666666666666;0
668;93;1,62614377175032;0;0;0;0;0;0;0;0;0,342;0
669;94;1,37723868743344;0;0;0;0;0;0;0;0;0;0
670;95;1,44359532035796;0;0;0;0;0;0;0;0;0;0
671;96;1,50020159089357;0;0;0;0;0;0;0;0;0;0
672;1;1,36938422884237;0;0;0;0;0;0;0;0;0;0
673;2;1,41921941438569;0;0;0;0;0;0;0;0;0;0
674;3;1,38035338652989;0;0;0;0;0;0;0;0;0;0
675;4;1,35814422775516;0;0;0;0;0;0;0;0;0;0
676;5;1,41759435398753;0;0;0;0;0;0;0;0;0;0
677;6;1,35692543245654;0;0;0;0;0;0;0;0;0;0,14
678;7;1,3532690465607;0;0;0;0;0;0;0;0;0;0
679;8;1,35949844475362;0;0;0;0;0;0;0;0;0;0
680;9;1,4337095362692;0;0;0;0;0;0;0;0;0;0,14
681;10;1,46688785273146;0;0;0;0;0;0;0;0;0;0,14
682;11;1,33932061147657;0;0;0;0;0;0;0;0;0;0
683;12;1,38617651962327;0;0;0;0;0;0;0;0;0;0
684;13;1,4121774859937;0;0;0;0;0,609;0;0;0;0;0
685;14;1,31765313950121;0;0;0;0;0,467;0;0;0;0;0,14
686;15;1,41299001619277;0;0;0;0;0,355;0;0;0;0;0
687;16;1,36979049394191;0;0;0;0;0,951;0;0;0;0;0
688;17;1,31765313950121;0;0;0;0;0,964;0;0;0;0;0,14
689;18;1,48381556521221;0;0;0;0;0,639;0;0;0;0;0
690;19;1,41610471528923;0;0;0;0;0,351;0;0;0;0;0
691;20;1,37222808453914;0;0;0;0;0,153;0;0;0;0;0,14
692;21;1,40743772649909;0;0;0;0;0,159;0;0;0;0;0,14
693;22;1,28000590694404;0;0;0;0;0,417;0;0;0;0;0
694;23;1,32726808019028;0;0;0;0;0;0;0;0;0;0
695;24;0,472621732462409;0;0;0;0;0;0;0;0;0;0
696;25;0,231706528436442;0;0;0;0;0;0;0;0;0;0,14
697;26;0,303750872754493;0;0;0;0;0;0;0;0;0;0
698;27;0,260957615603169;0;0;0;0;0;0;0;0;0;0
699;28;1,10544733584259;0;0;0;0;0;0;0;0;0;0
700;29;0,90556490686995;0;0;0;0;0;0;0;0;0;0
701;30;0,643930182767551;0;0;0;0;0;0;0;0;0;0
702;31;0,841375021142964;0;0;0;0;0;0;0;0;0;0
703;32;1,72310570884002;0;0;0;0;0;0;0;0;0;0
704;33;2,4233713187435;0;0;0;0;0;0;1,11748484848484;0;0;0
705;34;2,12354767528454;0;1,39360625;0;0;0;0;0;0;0;0
706;35;2,06572260945031;0;0,0736749999999999;0;1,2201125;0;0;0;0;0;0,14
707;36;2,07940020113475;0;0,07525;0;1,0282625;0;0;0;0;0;0
708;37;1,08730082806323;0;0,0756937499999999;0;0,563725;0;0;0;0;0;0
709;38;2,03457561848574;0;0,05646875;0;0,02111875;0,452;0;0;0;0;0,14
710;39;2,2757616659114;0;1,81185;0;0;0,128;0;0;0;0;0,14
711;40;1,36518615614715;0;0;0;0;0,598;0;0;0;0;0
712;41;1,27634952104819;0;0;0;0;0,23;0;0;0;0;0
713;42;1,37696784403374;0;0;0;0;0,435;0;0;0;0;0
714;43;1,32455964619336;0;0;0;0;0,626;0;0;0;0;0,14
715;44;1,28989169103279;0;0;0;0;0,497;0;0;0;0;0
716;45;1,41285459449292;0;0;0;0;0,291;0;0;0;0;0
717;46;1,57278762201101;0;0;0;0;0,335;0;0;0;0;0,14
718;47;1,36166519195115;0;0;0;0;0,234;0;0;0;0;0
719;48;0,426713776214627;0;0;0;0;0;0;0;0;0;0
720;49;0,347221238405047;0;0;0;0;0;0;0;0;0;0,14
721;50;0,40179618344297;0;0;0;0;0;0,09953;0;0;0;0,14
722;51;0,330293525924302;0;0;0;0;0;0,14899;0;0;0;0
723;52;0,257030386307637;0;0;0;0;0;0,14945;0;0;0;0
724;53;0,324470392830926;0;0;0;0;0;0,148129999999999;0;0;0;0
725;54;1,0129543148478;0;0;0;0;0;0,14803;0;0;0;0,14
726;55;0,461923418174577;0;0;0;0;0;0,12486;0;0;0;0
727;56;0,813748994374388;0;0;0;0;0;0;0;0;0;0
728;57;1,68098956018793;0;0;0;0;0;0;0;0;0;0
729;58;1,98406332444319;0;0;0;0;0;0;0;0;0;0
730;59;1,93991585029341;0;0;1,90872903225806;0;0;0;0;0;0;0
731;60;1,91459199242222;0;0;1,8958064516129;0;0;0;0;0;0;0
732;61;1,89427873744532;0;0;0;0;0;0;0;0;0;0
733;62;1,9116127150256;0;0;0;0;0;0,11036875;0;0;0;0
734;63;1,96009368357046;0;0;0;0;0;0,138106249999999;0;0;0;0
735;64;1,89251825534732;0;0;0;0;0;0,13459375;0;0;0;0
736;65;1,86868403617444;0;0;0;0;0;0,12466875;0;0;0;0
737;66;2,34198287713607;0;0;0;0;0;0,0277437499999999;0;0;0;0
738;67;2,59467976904864;0;0;0;0;0;0,13734375;0;0;0;0
739;68;1,81735921193281;0;0;0;0;0;0,13406875;0;0;0;0
740;69;1,63372738694169;0;0;0;0;0;0,13285;0;0;0;0
741;70;2,22294720297147;0;0;0;0;0;0,1157625;0;0;0;0,14
742;71;1,89563295444378;0;0;0;0;0;0,00501875;0;0;0;0
743;72;1,95901030997169;0;0;0;0;0;0,0050125;0;0;0;0
744;73;3,1897227181718;0;0;0;0;0;0,005;0;0;0;0,14
745;74;2,25490672413512;0;0;0;0;0;0,01709375;0;2,03738064516129;0;0,14
746;75;3,1243140371462;0;0;0;0;0;0,0160375;0;0;0;0
747;76;3,24511019340879;0;2,19210967741935;0;0;0;0,106799999999999;0;0;0;0
748;77;3,35994779487817;0;2,2066;0;0;0;0,13745625;0;0;0;0
749;78;3,34762442019219;0;2,14282580645161;0;0;0;0,138125;0;0;0;0,14
750;79;2,59996121534263;0;0;0;0;0;0;1,11748484848484;0;0;0
751;80;2,04378429407526;0;0;0;0;0;0;0;0;0;0
752;81;2,07872309263552;0;0;1,90872903225806;0;0;0;0;0;0;0,14
753;82;3,77718205210358;0;0;1,8958064516129;0;0,609;0;0;0;0,342;0
754;83;3,88944664127588;0;0;0;0;0,467;0;0;0;0,341333333333333;0
755;84;4,16936329485749;0;0;0;0;0,355;0;0;0;0,341333333333333;0,14
756;85;3,61183215659166;0;0;0;0;0,951;0;0;0;0,341666666666666;0,14
757;86;2,64573374989057;0;0;0;0;0,964;0;0;0;0,341;0
758;87;2,03200260618866;0;0;0;0;0,639;0;0;0;0,341666666666666;0
759;88;1,89807054504101;0;0;0;0;0,351;0;0;0;0,343333333333333;0
760;89;1,16665794417297;0;0;0;0;0,153;0;0;0;0,341;0,14
761;90;1,07010227218279;0;0;0;0;0,159;0;0;0;0,341666666666666;0
762;91;1,01674612244349;0;0;0;0;0,417;0;0;0;0,342333333333333;0
763;92;0,687129705018413;0;0;0;0;0;0;0;0;0,343;0
764;93;0,356836179094111;0;0;0;0;0;0;0;0;0,342666666666666;0
765;94;0,373763891574856;0;0;0;0;0;0;0;0;0,341333333333333;0
766;95;0,335168707118757;0;0;0;0;0;0;0;0;0,327333333333333;0
767;96;0,286010630074672;0;0;0;0;0;0;0;0;0;0
768;1;0,267864122295313;0;0;0;0;0;0;0;0;0;0
769;2;0,277479062984377;0;0;0;0;0;0;0;0;0;0
770;3;0,297115209462041;0;0;0;0;0;0;0;0;0;0
771;4;0,253780265511333;0;0;0;0;0;0;0;0;0;0
772;5;0,277614484684223;0;0;0;0;0;0;0;0;0;0
773;6;0,362253047087949;0;0;0;0;0;0;0;0;0;0,14
774;7;0,321084850334777;0;0;0;0;0;0;0;0;0;0
775;8;0,305917619952029;0;0;0;0;0;0;0;0;0;0
776;9;0,32230364563339;0;0;0;0;0;0;0;0;0;0,14
777;10;0,234414962433361;0;0;0;0;0;0;0;0;0;0,14
778;11;0,286281473474364;0;0;0;0;0;0;0;0;0;0
779;12;0,324605814530772;0;0;0;0;0;0;0;0;0;0
780;13;0,227779299140909;0;0;0;0;0;0;0;0;0;0
781;14;0,294542197164968;0;0;0;0;0;0;0;0;0;0,14
782;15;0,46084004457581;0;0;0;0;0,377;0;0;0;0;0
783;16;0,924930209947923;0;0;0;0;0,387;0;0;0;0;0
784;17;1,42802182487567;0;0;0;0;0,456;0;0;0;0;0,14
